,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 50,2014-11-22
1,Avarai Kolee, 1, 40,2014-11-22
2,Avarai ottu, 1, –,2014-11-22
3,Beans, 1, 22,2014-11-22
4,Beetroot, 1, 12,2014-11-22
5,Bellary, 1, 21,2014-11-22
6,C Flower, 1 Flower, 13,2014-11-22
7,C Vengayam, 1, 40,2014-11-22
8,Chaw Chaw, 1, 23,2014-11-22
9,Kaththari Disco, 1, 30,2014-11-22
10,Kaththari Green, 1, 30,2014-11-22
11,Kothavarai, 1, 19,2014-11-22
12,Milagai Samba, 1, 24,2014-11-22
13,Milagai urundai, 1, 21,2014-11-22
14,Mullaingi, 1, 8,2014-11-22
15,Murungai chedi, 1, 40,2014-11-22
16,Murungai Maram, 1, 30,2014-11-22
17,Nelli, 1, 12,2014-11-22
18,Pavarkai, 1, 24,2014-11-22
19,Perkangkai, 1, 20,2014-11-22
20,Pudalai, 1, 25,2014-11-22
21,Red Pusanikkai, 1, 2,2014-11-22
22,Sambar Vellari, 1, 5,2014-11-22
23,Suraikai, 1, 6,2014-11-22
24,Thakkali, 1, 9,2014-11-22
25,Thatta payaru, 1, 35,2014-11-22
26,Vendai, 1, 9,2014-11-22
