,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Belt Beans / Avarai Belt, 1, 20,2016-12-29
1,Beans Kolee / Avarai Kolee, 1, 18,2016-12-29
2,Avarai ottu, 1, –,2016-12-29
3,Beans, 1, 23,2016-12-29
4,Beetroot, 1, 5,2016-12-29
5,Bellary / Big Onion, 1, 15,2016-12-29
6,Cauliflower, 1 Flower, 17,2016-12-29
7,Small Onion / Chinna Vengayam, 1, 15,2016-12-29
8,Chaw Chaw, 1, 10,2016-12-29
9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-12-29
10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-12-29
11,Cluster Beans / Kothavarai, 1, 11,2016-12-29
12,Samba Chilli / Milagai Samba, 1, 20,2016-12-29
13,Round Chilli / Milagai Urundai, 1, 40,2016-12-29
14,Radish / Mullangi, 1, 6,2016-12-29
15,Drumstick / Murungai Chedi, 1, 100,2016-12-29
16,Drumstick / Murungai Maram, 1, 100,2016-12-29
17,Nelli Kai, 1, 23,2016-12-29
18,Bitter Gourd / Pakar kai, 1, –,2016-12-29
19,Perkangkai, 1, 11,2016-12-29
20,Snake Guard / Pudalai, 1, 6,2016-12-29
21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-12-29
22,Sambar Vellari, 1, 5,2016-12-29
23,Bottle gourd / Suraikai, 1, 3,2016-12-29
24,Tomato / Thakkali, 1, 6,2016-12-29
25,Thatta payaru, 1, 25,2016-12-29
26,Lady’s Finger / Venda Kai, 1, 12,2016-12-29
27,Lemon / Elumbichai, 1, 20,2016-12-29
